radio,mcc,net,area,cell,unit,lon,lat,range_,samples,changeable,created,updated,averagesig,county,subcounty,ward
GSM,639,2,2103,2035,0,36.722145,-0.150719,2192,4,1,1464424017,1474784599,0,NYERI,Kieni West Sub County,Mugunda Ward
GSM,639,2,2158,7290,0,37.036057,-0.158615,3332,3,1,1464424019,1488778669,0,NYERI,Kieni East Sub County,Naromoru/kiamathaga Ward
GSM,639,2,2103,2974,0,36.828232,-0.197525,1248,3,1,1464424017,1470809673,0,NYERI,Kieni West Sub County,Mugunda Ward
GSM,639,2,2103,182,0,36.888382,-0.285507,1000,5,1,1464424016,1474784599,0,NYERI,Kieni West Sub County,Mwiyogo/endarasha Ward
GSM,639,2,2103,2060,0,36.647781,-0.081711,1918,5,1,1464424017,1473906102,0,LAIKIPIA,Laikipia East Sub County,Ngobit Ward
LTE,639,2,14005,5484806,0,36.053695678711,-0.28907775878906,1000,5,1,1458569813,1489678737,0,Nakuru,Nakuru West  Sub County,London Ward
LTE,639,2,14005,5468165,0,36.114464,-0.290451,1000,4,1,1461639383,1467168377,0,Nakuru,Nakuru East  Sub County,Nakuru East Ward
LTE,639,2,14005,5511428,0,36.193085,-0.265732,1000,2,1,1464424575,1466504820,0,Nakuru,Nakuru North  Sub County,Dundori Ward
UMTS,639,2,2526,262192290,0,36.616058,-0.077591,1000,2,1,1464424902,1467469758,0,LAIKIPIA,Laikipia East Sub County,Ngobit Ward
UMTS,639,2,2526,262188631,0,36.861190795898,-0.22041320800781,1000,1,1,1464424902,1464273487,0,LAIKIPIA,Laikipia East Sub County,Tigithi Ward
UMTS,639,2,2526,262192294,0,36.638718,-0.078964,1000,2,1,1464424902,1468587067,0,LAIKIPIA,Laikipia East Sub County,Ngobit Ward
UMTS,639,2,2504,262167560,0,37.00264,-0.32753,5334,3,1,1464424900,1485002621,0,NYERI,Kieni East Sub County,Thegu river Ward
UMTS,639,2,2526,262186031,0,36.73027,-0.156326,1000,3,1,1464424902,1484352756,0,NYERI,Kieni West Sub County,Mugunda Ward
UMTS,639,2,2526,262188410,0,36.760940551758,-0.17372131347656,1000,1,1,1464424902,1464273487,0,NYERI,Kieni West Sub County,Mugunda Ward
UMTS,639,2,2526,262172056,0,36.784286499023,-0.18745422363281,1000,1,1,1464424902,1464273487,0,NYERI,Kieni West Sub County,Mugunda Ward
UMTS,639,2,4513,34529647,0,36.575089,-0.077591,1000,3,1,1464424905,1488356002,0,LAIKIPIA,Laikipia East Sub County,Ngobit Ward
UMTS,639,2,45019,131129165,0,36.251449584961,-0.26023864746094,1000,1,1,1464424907,1464273519,0,NYANDARUA,Olkalou Sub County,Mirangine Ward
UMTS,639,2,4513,262192290,0,36.593399047852,-0.074844360351562,1000,1,1,1464424905,1464273487,0,LAIKIPIA,Laikipia East Sub County,Ngobit Ward
UMTS,639,2,2526,262172475,0,36.830978,-0.205765,3649,3,1,1464424902,1470809648,0,NYERI,Kieni West Sub County,Gatarakwa Ward
UMTS,639,2,2526,262167560,0,37.013626098633,-0.28633117675781,1000,1,1,1464424901,1464273481,0,NYERI,Kieni East Sub County,Thegu river Ward
UMTS,639,2,2526,262172054,0,36.805801,-0.191116,1000,3,1,1464424902,1470809689,0,NYERI,Kieni West Sub County,Mugunda Ward
UMTS,639,2,5501,131129165,0,36.184845,-0.276032,7463,2,1,1464424906,1483062909,0,Nakuru,Nakuru North  Sub County,Dundori Ward
UMTS,639,2,2526,262172050,0,36.815872192383,-0.19569396972656,1000,2,1,1464424901,1467469758,0,NYERI,Kieni West Sub County,Mugunda Ward
UMTS,639,2,2526,262192292,0,36.596145629883,-0.073471069335938,1000,1,1,1464424902,1464273481,0,LAIKIPIA,Laikipia East Sub County,Ngobit Ward
UMTS,639,2,5501,131125270,0,36.181411743164,-0.26985168457031,1000,1,1,1464424906,1464273519,0,Nakuru,Nakuru North  Sub County,Dundori Ward
UMTS,639,2,5501,131105482,0,36.10725402832,-0.28633117675781,1000,1,1,1464424906,1464273519,0,Nakuru,Nakuru East  Sub County,Menengai Ward
UMTS,639,2,4513,34529648,0,36.517868041992,-0.050125122070312,1000,1,1,1464424905,1464273487,0,NYANDARUA,Ndaragwa Sub County,Central Ward
UMTS,639,3,376,405294,0,36.837844848633,-1.2599945068359,1000,1,1,1464424907,1464276389,0,Nairobi,Westlands  Sub County,Karura Ward
UMTS,639,2,5501,131125322,0,36.056442260742,-0.28907775878906,1000,1,1,1464424906,1464273519,0,Nakuru,Nakuru West  Sub County,Shaabab Ward
UMTS,639,2,45019,34525758,0,36.243209838867,-0.25474548339844,1000,1,1,1464424907,1464273519,0,Nakuru,Nakuru North  Sub County,Dundori Ward
UMTS,639,2,5501,131126235,0,36.149826049805,-0.29319763183594,1000,1,1,1464424906,1464273519,0,Nakuru,Nakuru East  Sub County,Menengai Ward
UMTS,639,3,371,468985,0,36.931686,-1.260452,4836,3,1,1464424907,1481715896,0,Nairobi,Embakasi Central Sub County,Matopeni/spring Valley Ward
UMTS,639,2,45019,34529996,0,36.322860717773,-0.24650573730469,1000,1,1,1464424907,1464273519,0,NYANDARUA,Olkalou Sub County,Rurii Ward
UMTS,639,2,5501,131126231,0,36.145706176758,-0.29594421386719,1000,1,1,1464424906,1464273519,0,Nakuru,Nakuru East  Sub County,Menengai Ward
UMTS,639,2,2526,262193250,0,36.874924,-0.241699,1000,2,1,1464424903,1467469758,0,LAIKIPIA,Laikipia East Sub County,Tigithi Ward
UMTS,639,2,5501,34525758,0,36.243209838867,-0.25474548339844,1000,1,1,1464424905,1464273519,0,Nakuru,Nakuru North  Sub County,Dundori Ward
UMTS,639,2,5501,131108062,0,36.191711,-0.297661,7505,4,1,1464424906,1487840912,0,Nakuru,Nakuru North  Sub County,Lanet/umoja Ward
UMTS,639,2,4513,262191750,0,36.530227661133,-0.063858032226562,1000,1,1,1464424905,1464273487,0,NYANDARUA,Ndaragwa Sub County,Central Ward
UMTS,639,2,4513,262190911,0,36.667556762695,-0.089950561523438,1000,1,1,1464424905,1464273487,0,LAIKIPIA,Laikipia East Sub County,Ngobit Ward
UMTS,639,2,5501,131105590,0,36.12922668457,-0.29594421386719,1000,2,1,1464424906,1467168338,0,Nakuru,Nakuru East  Sub County,Menengai Ward
UMTS,639,2,5501,131105480,0,36.110000610352,-0.28770446777344,1000,1,1,1464424906,1464273519,0,Nakuru,Nakuru East  Sub County,Nakuru East Ward
GSM,639,2,5097,17601,0,35.093308,-0.702896,3235,3,1,1464431581,1480400488,0,Bomet,Sotik Sub County,Rongena/manaret Ward
GSM,639,2,4003,10355,0,36.267471,-0.785751,1598,3,1,1464433773,1470844419,0,Nakuru,Naivasha  Sub County,Maeilla Ward
UMTS,639,2,2504,262187566,0,36.946334838867,-0.42640686035156,1000,5,1,1464433766,1464414218,0,NYERI,Nyeri Central Sub County,Rware Ward
UMTS,639,2,2527,262315756,0,37.122116,-0.926285,1000,2,1,1464434922,1467501695,0,Muranga,Kandara Sub County,Kagundu-ini Ward
LTE,639,2,10010,2945541,0,36.784286499023,-1.2064361572266,1000,1,1,1464437244,1464313540,0,Kiambu,Kiambaa Sub County,Ndenderu Ward
UMTS,639,7,1002,19888503,0,36.872177124023,-1.3300323486328,1000,2,1,1464437325,1472727643,0,Nairobi,Langata  Sub County,South C Ward
UMTS,639,2,4506,72132981,0,36.907883,-1.243515,1000,2,1,1464438482,1464660515,0,Nairobi,Embakasi North Sub County,Dandora Area Iii Ward
UMTS,639,2,4506,72132982,0,36.906509399414,-1.2435150146484,1000,2,1,1464438482,1477401079,0,Nairobi,Embakasi North Sub County,Dandora Area Iv Ward
UMTS,639,2,4506,72132984,0,36.910629,-1.242599,1000,3,1,1464438482,1466150698,0,Nairobi,Embakasi North Sub County,Dandora Area Iii Ward
UMTS,639,2,4506,72132985,0,36.909255981445,-1.2421417236328,1000,2,1,1464438482,1464660515,0,Nairobi,Embakasi North Sub County,Dandora Area Iv Ward
UMTS,639,2,4506,72140172,0,36.913375854492,-1.2435150146484,1000,1,1,1464438482,1464317435,0,Nairobi,Embakasi North Sub County,Dandora Area Iii Ward
UMTS,639,7,1001,19756790,0,36.837845,-1.311493,1000,2,1,1464439722,1465199773,0,Nairobi,Starehe  Sub County,Nairobi South Ward
GSM,639,2,4010,13680,0,36.891403198242,-1.1775970458984,1000,1,1,1464441176,1464326742,0,Nairobi,Roysambu  Sub County,Kahawa West
UMTS,639,3,378,474026,0,36.801483,-1.258306,1000,11,1,1464442617,1505546517,0,Nairobi,Westlands  Sub County,Parklands/highridge Ward
UMTS,639,3,378,469758,0,36.790903,-1.256124,1000,22,1,1464442617,1491050896,0,Nairobi,Westlands  Sub County,Parklands/highridge Ward
GSM,639,2,5119,901,0,34.510116577148,0.22041320800781,1000,1,1,1464442849,1464328095,0,Kakamega,Butere Sub County,Marama Central Ward
GSM,639,2,5119,592,0,34.558182,0.188141,1000,2,1,1464442848,1464673753,0,Kakamega,Butere Sub County,Marama North Ward
GSM,639,2,5119,904,0,34.504623413086,0.22041320800781,1000,1,1,1464442849,1464328095,0,Kakamega,Butere Sub County,Marama Central Ward
GSM,639,2,5119,1091,0,34.544448852539,0.19432067871094,1000,1,1,1464442850,1464328095,0,Kakamega,Butere Sub County,Marenyo-shianda Ward
GSM,639,2,5119,906,0,34.461365,0.222473,4385,2,1,1464442849,1473957339,0,Kakamega,Mumias West  Sub County,Musanda Ward
GSM,639,2,5119,596,0,34.543075561523,0.19569396972656,1000,1,1,1464442849,1464328095,0,Kakamega,Butere Sub County,Marenyo-shianda Ward
GSM,639,2,5119,900,0,34.501876831055,0.22041320800781,1000,1,1,1464442849,1464328095,0,Kakamega,Butere Sub County,Marama Central Ward
UMTS,639,3,371,405248,0,36.856956,-1.253815,1252,12,1,1464444208,1492087045,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,2,4505,72134215,0,36.92024230957,-1.2380218505859,1000,1,1,1464446228,1464334328,0,Nairobi,Kasarani  Sub County,Mwiki Ward
UMTS,639,3,371,405254,0,36.862564,-1.244202,3100,12,1,1464446230,1491479665,0,Nairobi,Roysambu  Sub County,Roysambu Ward
LTE,639,2,10004,2619908,0,36.846771,-1.288147,1000,2,1,1464454083,1466547711,0,Nairobi,Kamukunji  Sub County,Pumwani Ward
UMTS,639,3,369,512059,0,37.10289,-1.278534,1000,2,1,1464461944,1488628634,0,Machakos,Matungulu Sub County,Matungulu West Ward
UMTS,639,2,46013,150885402,0,34.772415161133,0.60630798339844,1000,1,1,1464464584,1464354992,0,Bungoma,Webuye West Sub County,Matulo Ward
UMTS,639,7,4005,19761920,0,35.421981811523,-0.28907775878906,1000,1,1,1464472196,1464389723,0,KERICHO,Kipkelion East Sub County,Chepseon Ward
GSM,639,7,14318,1461,0,34.250564575195,0.44975280761719,1000,1,1,1464472247,1464389723,0,Busia,Nambale Sub County,Nambale Township Ward
GSM,639,7,14116,5914,0,35.394515991211,-0.30830383300781,1000,1,1,1464472247,1464389723,0,KERICHO,Kipkelion East Sub County,Chepseon Ward
GSM,639,2,2099,12051,0,37.876052856445,-2.8708648681641,1000,1,1,1464473157,1464399084,0,KAJIADO,Loitokitok Sub County,Kuku Ward
GSM,639,2,2099,12052,0,37.871932983398,-2.8694915771484,1000,1,1,1464473157,1464399084,0,KAJIADO,Loitokitok Sub County,Kuku Ward
UMTS,639,2,2503,196657764,0,37.536849975586,-2.7967071533203,1000,1,1,1464473412,1464399114,0,KAJIADO,Loitokitok Sub County,Kimana Ward
UMTS,639,2,2503,196657050,0,37.630233764648,-2.8859710693359,1000,1,1,1464473412,1464399114,0,KAJIADO,Loitokitok Sub County,Kuku Ward
UMTS,639,2,5517,72468954,0,36.666252,-1.350769,1000,20,1,1464473413,1479086387,0,KAJIADO,Kajiado North Sub County,Oloolua Ward
UMTS,639,2,4516,98348761,0,36.752243,-1.656418,1000,3,1,1464473413,1479740088,0,KAJIADO,Kajiado East Sub County,Kaputiei north Ward
UMTS,639,2,23,196639431,0,37.678298950195,-2.9010772705078,1000,1,1,1464473412,1464399114,0,KAJIADO,Loitokitok Sub County,Kuku Ward
UMTS,639,2,4504,98359182,0,36.920929,-1.382217,1000,2,1,1464473412,1483343850,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
UMTS,639,2,2505,98328676,0,36.837502,-1.679535,1000,4,1,1464473412,1479740088,0,KAJIADO,Kajiado East Sub County,Kaputiei north Ward
UMTS,639,2,2515,196853572,0,39.66693,-4.058867,1000,13,1,1464473412,1491871198,0,Mombasa,Mvita  Sub County,Majengo Ward
UMTS,639,2,2018,196657050,0,37.696151733398,-2.8983306884766,1000,1,1,1464473412,1464399114,0,KAJIADO,Loitokitok Sub County,Kuku Ward
UMTS,639,2,2550,262529720,0,36.865310668945,-1.6568756103516,1000,1,1,1464473412,1464399090,0,KAJIADO,Kajiado East Sub County,Kaputiei north Ward
UMTS,639,2,2518,262463190,0,37.65495300293,0.061111450195312,1000,1,1,1464475104,1464414489,0,MERU,Imenti North Sub County,Nyaki west Ward
UMTS,639,2,2518,262430425,0,37.647612,0.05587,1119,4,1,1464475104,1493715643,0,MERU,Imenti North Sub County,Municipality Ward
UMTS,639,2,2518,262430428,0,37.652206420898,0.062484741210938,1000,1,1,1464475104,1464414489,0,MERU,Imenti North Sub County,Nyaki west Ward
GSM,639,3,58,43111,0,37.644997,0.067291,1000,4,1,1464475231,1486728495,0,MERU,Imenti North Sub County,Municipality Ward
GSM,639,3,58,63103,0,37.6474,0.049438,1000,2,1,1464475231,1466088371,0,MERU,Imenti North Sub County,Municipality Ward
GSM,639,3,58,53111,0,37.641220092773,0.061111450195312,1000,1,1,1464475231,1464415398,0,MERU,Imenti North Sub County,Municipality Ward
GSM,639,3,58,53103,0,37.646713256836,0.050125122070312,1000,1,1,1464475231,1464415398,0,MERU,Imenti North Sub County,Municipality Ward
GSM,639,3,58,43103,0,37.650833129883,0.047378540039062,1000,1,1,1464475231,1464415398,0,MERU,Imenti North Sub County,Municipality Ward
UMTS,639,2,2515,196853488,0,39.658584594727,-4.0395355224609,1000,2,1,1464475501,1474070430,0,Mombasa,Mvita  Sub County,Tudor Ward
UMTS,639,2,2515,196853492,0,39.658035,-4.039536,1000,5,1,1464475501,1490768145,0,Mombasa,Mvita  Sub County,Tudor Ward
GSM,639,3,49,24649,0,39.617557,-4.039536,1065,8,1,1464475649,1482854489,0,Mombasa,Changamwe Sub County,Airport Ward
GSM,639,3,49,14656,0,39.666653,-4.05035,1499,8,1,1464475649,1478389898,0,Mombasa,Mvita  Sub County,Tononoka Ward
GSM,639,7,14116,6711,0,35.301819,-0.363235,1000,2,1,1464476578,1465909312,0,KERICHO,Belgut Sub County,Chaik Ward
GSM,639,7,14207,3512,0,35.371857,-0.314484,1000,2,1,1464476578,1464756416,0,KERICHO,Kipkelion East Sub County,Chepseon Ward
UMTS,639,2,4506,72112984,0,36.9207,-1.241226,1000,3,1,1464476851,1482234430,0,Nairobi,Kasarani  Sub County,Mwiki Ward
UMTS,639,2,5514,72271807,0,36.856384,-1.255875,1000,2,1,1464476851,1469871279,0,Nairobi,Ruaraka  Sub County,Utalii Ward
GSM,639,2,5090,9105,0,35.634841918945,2.3613739013672,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,8024,0,35.651321411133,2.3847198486328,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,12112,0,35.658187866211,2.3943328857422,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,8020,0,35.649948120117,2.3819732666016,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,8021,0,35.641708374023,2.3709869384766,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,9102,0,35.528751,2.189027,22369,4,1,1464476961,1474474584,0,TURKANA,Turkana South Sub County,Katilu Ward
GSM,639,2,5090,8022,0,35.654067993164,2.3874664306641,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,9106,0,35.63346862793,2.3586273193359,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,8026,0,35.652694702148,2.3860931396484,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,9101,0,35.640335083008,2.3668670654297,1000,1,1,1464476961,1464428313,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,3,70,39759,0,36.84596,-1.216549,7031,11,1,1464476961,1490175620,0,Nairobi,Roysambu  Sub County,Roysambu Ward
GSM,639,2,5090,9100,0,35.643081665039,2.3723602294922,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,8023,0,35.654067993164,2.3888397216797,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
GSM,639,2,5090,8025,0,35.643081665039,2.3723602294922,1000,1,1,1464476961,1464428348,0,TURKANA,Turkana South Sub County,Lokichar Ward
UMTS,639,2,5550,163887540,0,35.277786254883,-0.35911560058594,1000,1,1,1464478177,1464436056,0,KERICHO,Ainamoi Sub County,Kapkugerwet Ward
UMTS,639,2,5550,163892445,0,35.29426574707,-0.36460876464844,1000,1,1,1464478177,1464436138,0,KERICHO,Ainamoi Sub County,Kapkugerwet Ward
UMTS,639,2,5550,163876762,0,35.277786254883,-0.35911560058594,1000,1,1,1464478177,1464436056,0,KERICHO,Ainamoi Sub County,Kapkugerwet Ward
UMTS,639,2,46013,150923467,0,34.770355,0.601501,1000,2,1,1464478177,1474340334,0,Bungoma,Webuye West Sub County,Matulo Ward
UMTS,639,2,5550,163899290,0,35.277786254883,-0.35774230957031,1000,1,1,1464478177,1464436056,0,KERICHO,Ainamoi Sub County,Kipchimchim Ward
UMTS,639,2,5550,163892440,0,35.29426574707,-0.36598205566406,1000,1,1,1464478177,1464436138,0,KERICHO,Ainamoi Sub County,Kapkugerwet Ward
GSM,639,2,4108,6404,0,36.809555,-1.314102,1000,5,1,1464479181,1481732174,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,3,301,187187,0,39.674835,-4.067917,1000,6,1,1464479461,1477446554,0,Mombasa,Mvita  Sub County,Makadara Ward-mji Wa Kale Ward
GSM,639,2,4087,14776,0,36.888656616211,-1.2146759033203,1000,1,1,1464480384,1464444263,0,Nairobi,Roysambu  Sub County,Roysambu Ward
GSM,639,2,2067,5092,0,36.840248,-1.118546,7120,4,1,1464480384,1484882463,0,Kiambu,Kiambu Town Sub County,Ting'ang'a Ward
GSM,639,2,4087,14772,0,36.888656616211,-1.2146759033203,1000,1,1,1464480384,1464444263,0,Nairobi,Roysambu  Sub County,Roysambu Ward
UMTS,639,7,1001,19756808,0,36.829605102539,-1.2256622314453,1000,1,1,1464481842,1464447291,0,Nairobi,Westlands  Sub County,Karura Ward
LTE,639,2,10001,2691845,0,36.897354,-1.32637,1000,3,1,1464487577,1480600066,0,Nairobi,Embakasi South Sub County,Pipeline Ward
UMTS,639,2,5508,98479718,0,36.865310668945,-1.3300323486328,1000,1,1,1464487679,1464466521,0,Nairobi,Starehe  Sub County,Nairobi South Ward
UMTS,639,3,301,186489,0,39.719009,-4.027176,1000,2,1,1464498496,1477998309,0,Mombasa,Nyali  Sub County,Ziwa La Ng'ombe Ward
UMTS,639,2,4508,34194652,0,36.821365356445,-1.2957000732422,1000,1,1,1464503255,1464479316,0,Nairobi,Kibra  Sub County,Woodley/kenyatta Golf Course Ward
UMTS,639,7,1001,19759132,0,36.817245,-1.312866,1000,2,1,1464503256,1464950386,0,Nairobi,Langata  Sub County,Nairobi West Ward
UMTS,639,2,45014,34171700,0,36.818962,-1.291237,1000,4,1,1464503256,1484469274,0,Nairobi,Dagoretti North Sub County,Kilimani Ward
UMTS,639,2,5507,65653087,0,36.821365356445,-1.2833404541016,1000,1,1,1464503256,1464479316,0,Nairobi,Starehe  Sub County,Nairobi Central Ward
UMTS,639,7,4003,19832203,0,39.658584594727,-4.0615081787109,1000,1,1,1464514202,1464489157,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
UMTS,639,2,2520,196853689,0,39.633865356445,-4.0189361572266,1000,1,1,1464514201,1464489157,0,Mombasa,Changamwe Sub County,Changamwe Ward
UMTS,639,2,2515,196859639,0,39.662704,-4.049606,1332,3,1,1464514201,1474353720,0,Mombasa,Mvita  Sub County,Majengo Ward
UMTS,639,7,4003,227,0,39.616012573242,-3.9983367919922,1000,4,1,1464514202,1471157337,0,Mombasa,Jomvu  Sub County,Jomvu Kuu Ward
UMTS,639,7,4003,136,0,39.658585,-4.058762,1000,2,1,1464514202,1467237918,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
UMTS,639,7,4003,41,0,39.658584594727,-4.0615081787109,1000,1,1,1464514202,1464489157,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
UMTS,639,2,2507,196642315,0,39.670944213867,-4.0779876708984,1000,1,1,1464514201,1464489157,0,Mombasa,Mvita  Sub County,Makadara Ward-mji Wa Kale Ward
UMTS,639,7,4003,19832099,0,39.624939,-4.00589,1000,4,1,1464514202,1470315825,0,Mombasa,Jomvu  Sub County,Mikindani Ward
UMTS,639,3,371,403487,0,36.876755,-1.245346,1000,3,1,1464520075,1488248527,0,Nairobi,Ruaraka  Sub County,Babandogo
UMTS,639,3,371,444258,0,36.881104,-1.239395,1000,2,1,1464520075,1476626713,0,Nairobi,Kasarani  Sub County,Kasarani Ward
GSM,639,2,5123,4254,0,34.289016723633,0.056991577148438,1000,1,1,1464524718,1464501170,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,2,5123,4220,0,34.285583,0.069351,1000,2,1,1464524718,1472000866,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,2,5123,4250,0,34.293137,0.062485,1000,2,1,1464524718,1477881734,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,2,5123,4225,0,34.286270141602,0.067977905273438,1000,1,1,1464524718,1464501170,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,2,5123,4221,0,34.284896850586,0.067977905273438,1000,1,1,1464524718,1464501170,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,2,5123,4226,0,34.28627,0.067291,1000,2,1,1464524718,1472000866,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,2,5123,224,0,34.286957,0.070038,1000,2,1,1464524718,1472000866,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,2,5123,4252,0,34.288101,0.056076,1000,3,1,1464524718,1473038270,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
GSM,639,2,5123,222,0,34.288101,0.056992,1000,3,1,1464524718,1473038270,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
UMTS,639,2,43025,34195468,0,36.818618774414,-1.2805938720703,1000,1,1,1464524914,1464500229,0,Nairobi,Starehe  Sub County,Nairobi Central Ward
UMTS,639,2,43025,34195467,0,36.818618774414,-1.2805938720703,1000,1,1,1464524914,1464500229,0,Nairobi,Starehe  Sub County,Nairobi Central Ward
UMTS,639,2,43025,65626018,0,36.81999206543,-1.2792205810547,1000,1,1,1464524914,1464500229,0,Nairobi,Starehe  Sub County,Nairobi Central Ward
UMTS,639,2,43025,65651902,0,36.828231811523,-1.2819671630859,1000,1,1,1464524914,1464500227,0,Nairobi,Starehe  Sub County,Nairobi Central Ward
UMTS,639,2,46016,137750820,0,34.286270141602,0.066604614257812,1000,1,1,1464524914,1464501170,0,Siaya,Alego Usonga Sub County,Siaya Township Ward
